symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
TS2209,20220110,100.89,100.92,100.875,100.92,179,200.0,36119.86,100.92,100.865,TS
TS2203,20220111,101.025,101.085,101.025,101.075,9602,46185.0,1940618.29,101.07,101.04,TS
TS2206,20220111,100.955,101.015,100.95,101.0,101,1175.0,20399.87,101.005,100.97,TS
TS2209,20220111,100.905,100.98,100.9,100.965,329,183.0,66421.24,100.965,100.92,TS
TS2203,20220112,101.085,101.11,101.065,101.065,11060,46181.0,2235999.21,101.07,101.07,TS
TS2206,20220112,101.025,101.03,101.0,101.01,258,1240.0,52123.72,101.005,101.005,TS
TS2209,20220112,100.965,100.985,100.93,100.96,492,170.0,99342.0,100.955,100.965,TS
TS2203,20220113,101.07,101.085,101.03,101.06,12717,46382.0,2570443.6,101.065,101.07,TS
TS2206,20220113,100.995,101.02,100.99,100.995,375,1478.0,75753.52,100.995,101.005,TS
TS2209,20220113,100.935,100.975,100.925,100.945,237,171.0,47852.38,100.945,100.955,TS
TS2203,20220114,101.095,101.095,101.04,101.05,13998,46299.0,2829410.4,101.05,101.065,TS
TS2206,20220114,101.02,101.02,100.97,100.985,116,1492.0,23429.88,100.98,100.995,TS
TS2209,20220114,100.94,100.97,100.935,100.94,117,178.0,23623.25,100.94,100.945,TS
TS2203,20220117,101.085,101.155,101.085,101.12,21314,47270.0,4310381.63,101.115,101.05,TS
TS2206,20220117,101.05,101.07,101.025,101.04,434,1635.0,87704.03,101.035,100.98,TS
TS2209,20220117,100.97,101.015,100.935,100.96,321,192.0,64822.46,100.955,100.94,TS
TS2203,20220118,101.15,101.29,101.15,101.275,16251,49486.0,3290084.73,101.27,101.115,TS
TS2206,20220118,101.07,101.215,101.07,101.21,553,1878.0,111856.86,101.19,101.035,TS
TS2209,20220118,100.98,101.11,100.98,101.11,664,229.0,134205.51,101.095,100.955,TS
TS2203,20220119,101.31,101.38,101.31,101.325,17528,50814.0,3552509.09,101.33,101.27,TS
TS2206,20220119,101.265,101.3,101.24,101.25,320,1928.0,64806.75,101.25,101.19,TS
TS2209,20220119,101.15,101.22,101.14,101.14,384,248.0,77704.08,101.15,101.095,TS
TS2203,20220120,101.34,101.355,101.315,101.34,10487,50279.0,2125471.26,101.34,101.33,TS
TS2206,20220120,101.255,101.32,101.25,101.3,965,2429.0,195505.85,101.305,101.25,TS
TS2209,20220120,101.185,101.23,101.165,101.19,263,274.0,53232.81,101.195,101.15,TS
TS2203,20220121,101.345,101.445,101.34,101.44,11942,51767.0,2421357.68,101.415,101.34,TS
TS2206,20220121,101.34,101.42,101.305,101.405,434,2645.0,87968.65,101.39,101.305,TS
TS2209,20220121,101.19,101.29,101.19,101.28,430,334.0,87066.71,101.275,101.195,TS
TS2203,20220124,101.5,101.5,101.45,101.465,11332,51467.0,2299698.21,101.48,101.415,TS
TS2206,20220124,101.445,101.465,101.415,101.44,572,2859.0,116044.42,101.455,101.39,TS
TS2209,20220124,101.29,101.375,101.29,101.335,511,378.0,103563.56,101.335,101.275,TS
TS2203,20220125,101.47,101.47,101.375,101.385,13087,48903.0,2654086.04,101.385,101.48,TS
TS2206,20220125,101.415,101.43,101.345,101.355,851,2982.0,172530.9,101.355,101.455,TS
TS2209,20220125,101.33,101.33,101.245,101.245,193,392.0,39095.75,101.255,101.335,TS
TS2203,20220126,101.35,101.36,101.295,101.345,15956,47268.0,3233296.04,101.32,101.385,TS
TS2206,20220126,101.3,101.32,101.26,101.3,818,3253.0,165707.65,101.285,101.355,TS
TS2209,20220126,101.22,101.24,101.195,101.205,74,378.0,14978.89,101.2,101.255,TS
TS2203,20220127,101.335,101.38,101.295,101.345,12694,46350.0,2573008.45,101.34,101.32,TS
TS2206,20220127,101.275,101.35,101.275,101.295,2044,4017.0,414176.6,101.3,101.285,TS
TS2209,20220127,101.185,101.23,101.18,101.185,51,394.0,10322.44,101.195,101.2,TS
TS2203,20220128,101.37,101.465,101.365,101.465,9885,46052.0,2004688.6,101.43,101.34,TS
TS2206,20220128,101.33,101.46,101.325,101.445,3275,5533.0,664073.04,101.415,101.3,TS
TS2209,20220128,101.225,101.33,101.225,101.325,330,438.0,66833.0,101.305,101.195,TS
TS2203,20220207,101.45,101.45,101.28,101.405,10700,45398.0,2169439.28,101.4,101.43,TS
TS2206,20220207,101.4,101.41,101.3,101.39,3060,6342.0,620357.6,101.39,101.415,TS
TS2209,20220207,101.26,101.29,101.23,101.275,275,427.0,55687.66,101.275,101.305,TS
TS2203,20220208,101.43,101.445,101.365,101.37,14328,43430.0,2905755.37,101.37,101.4,TS
TS2206,20220208,101.41,101.445,101.37,101.375,3686,7437.0,747683.12,101.385,101.39,TS
TS2209,20220208,101.31,101.345,101.27,101.27,244,448.0,49437.61,101.27,101.275,TS
TS2203,20220209,101.35,101.36,101.31,101.335,17339,40084.0,3514198.63,101.34,101.37,TS
TS2206,20220209,101.345,101.38,101.325,101.355,5012,9118.0,1015997.0,101.365,101.385,TS
TS2209,20220209,101.225,101.265,101.225,101.24,98,465.0,19843.93,101.245,101.27,TS
TS2203,20220210,101.35,101.37,101.34,101.35,11825,38822.0,2397014.9,101.35,101.34,TS
TS2206,20220210,101.38,101.4,101.36,101.365,5229,10753.0,1060215.98,101.365,101.365,TS
TS2209,20220210,101.25,101.27,101.24,101.255,52,483.0,10530.74,101.25,101.245,TS
TS2203,20220211,101.28,101.295,101.21,101.23,23763,34931.0,4811540.3,101.225,101.35,TS
TS2206,20220211,101.31,101.33,101.19,101.235,7542,11347.0,1527127.47,101.235,101.365,TS
TS2209,20220211,101.135,101.205,101.11,101.12,89,486.0,18001.82,101.125,101.25,TS
TS2203,20220214,101.245,101.26,101.2,101.21,13277,33606.0,2687899.21,101.205,101.225,TS
TS2206,20220214,101.26,101.285,101.205,101.21,5381,13011.0,1089491.49,101.215,101.235,TS
TS2209,20220214,101.135,101.135,101.095,101.1,48,494.0,9706.85,101.095,101.125,TS
TS2203,20220215,101.21,101.235,101.175,101.215,11016,31075.0,2229974.73,101.22,101.205,TS
TS2206,20220215,101.23,101.26,101.22,101.24,4519,14431.0,915014.34,101.245,101.215,TS
TS2209,20220215,101.11,101.13,101.11,101.115,144,543.0,29122.55,101.125,101.095,TS
TS2203,20220216,101.18,101.23,101.175,101.22,20694,27168.0,4188650.13,101.195,101.22,TS
TS2206,20220216,101.25,101.285,101.22,101.26,11361,18839.0,2300830.34,101.235,101.245,TS
TS2209,20220216,101.12,101.145,101.08,101.115,213,612.0,43076.59,101.09,101.125,TS
TS2203,20220217,101.24,101.265,101.215,101.22,14378,24011.0,2910970.53,101.225,101.195,TS
TS2206,20220217,101.29,101.315,101.255,101.27,11205,22469.0,2269843.69,101.28,101.235,TS
TS2209,20220217,101.155,101.165,101.125,101.125,174,671.0,35197.11,101.125,101.09,TS
TS2203,20220218,101.21,101.235,101.185,101.19,12327,21615.0,2495265.68,101.195,101.225,TS
TS2206,20220218,101.27,101.29,101.21,101.21,8540,24625.0,1729388.07,101.225,101.28,TS
TS2209,20220218,101.12,101.14,101.075,101.075,157,692.0,31751.99,101.085,101.125,TS
TS2203,20220221,101.165,101.19,101.085,101.115,10273,17678.0,2078512.34,101.135,101.195,TS
TS2206,20220221,101.2,101.22,101.085,101.095,12816,26608.0,2593266.44,101.13,101.225,TS
TS2209,20220221,101.055,101.085,100.94,100.945,105,704.0,21217.99,100.98,101.085,TS
TS2203,20220222,101.135,101.185,101.075,101.075,4233,16279.0,856028.76,101.09,101.135,TS
TS2206,20220222,101.115,101.15,101.0,101.025,17624,28006.0,3562690.2,101.035,101.13,TS
TS2209,20220222,100.975,100.98,100.9,100.91,405,974.0,81770.68,100.925,100.98,TS
TS2203,20220223,101.14,101.14,101.12,101.13,2452,14987.0,495935.28,101.13,101.09,TS
TS2206,20220223,101.06,101.12,101.06,101.11,11393,28836.0,2303537.88,101.095,101.035,TS
TS2209,20220223,100.98,101.005,100.965,100.99,463,1224.0,93513.77,100.99,100.925,TS
TS2203,20220224,101.195,101.2,101.14,101.15,2007,14313.0,406016.44,101.145,101.13,TS
TS2206,20220224,101.13,101.16,101.105,101.115,11407,30173.0,2307078.14,101.115,101.095,TS
TS2209,20220224,101.015,101.045,100.995,100.995,55,1240.0,11112.39,101.0,100.99,TS
TS2203,20220225,101.16,101.175,101.145,101.17,11999,2757.0,2427298.66,101.16,101.145,TS
TS2206,20220225,101.1,101.185,101.085,101.165,10146,30371.0,2052420.73,101.165,101.115,TS
TS2209,20220225,100.995,101.065,100.995,101.045,203,1320.0,41019.77,101.045,101.0,TS
TS2203,20220228,101.205,101.21,101.2,101.21,105,2736.0,21250.69,101.21,101.16,TS
TS2206,20220228,101.17,101.23,101.17,101.195,11369,30175.0,2301310.31,101.2,101.165,TS
TS2209,20220228,101.085,101.09,101.06,101.06,95,1324.0,19203.35,101.06,101.045,TS
TS2203,20220301,101.225,101.225,101.2,101.2,214,2312.0,43315.65,101.2,101.21,TS
TS2206,20220301,101.205,101.22,101.14,101.145,15379,32193.0,3111678.91,101.155,101.2,TS
TS2209,20220301,101.06,101.06,101.025,101.035,902,1941.0,182271.55,101.03,101.06,TS
TS2203,20220301,101.225,101.225,101.2,101.2,214,2312.0,43315.65,101.2,101.21,TS
TS2206,20220301,101.205,101.22,101.14,101.145,15379,32193.0,3111678.91,101.155,101.2,TS
TS2209,20220301,101.06,101.06,101.025,101.035,902,1941.0,182271.55,101.03,101.06,TS
TS2203,20220302,101.19,101.195,101.155,101.18,245,2157.0,49579.45,101.165,101.2,TS
TS2206,20220302,101.11,101.155,101.095,101.125,13931,32860.0,2817780.3,101.13,101.155,TS
TS2209,20220302,101.015,101.03,100.99,101.0,350,2080.0,70706.06,101.005,101.03,TS
TS2203,20220303,101.125,101.13,101.125,101.125,81,2186.0,16383.13,101.125,101.165,TS
TS2206,20220303,101.105,101.12,101.02,101.03,25253,35700.0,5104038.83,101.035,101.13,TS
TS2209,20220303,100.98,100.98,100.915,100.915,991,2729.0,200037.59,100.92,101.005,TS
TS2203,20220304,,,,101.125,0,2161.0,0.0,101.14,101.125,TS
TS2206,20220304,101.06,101.075,101.015,101.05,23793,34512.0,4808171.71,101.05,101.035,TS
TS2209,20220304,100.925,100.95,100.895,100.915,357,2602.0,72053.48,100.925,100.92,TS
TS2203,20220307,,,,101.125,0,2161.0,0.0,101.23,101.14,TS
TS2206,20220307,101.03,101.155,101.015,101.135,19106,35015.0,3862489.58,101.14,101.05,TS
TS2209,20220307,100.895,101.01,100.895,100.985,423,2722.0,85424.72,100.995,100.925,TS
TS2203,20220308,101.185,101.22,101.17,101.22,57,2152.0,11537.69,101.22,101.23,TS
TS2206,20220308,101.135,101.2,101.135,101.18,17224,35920.0,3485326.33,101.175,101.14,TS
TS2209,20220308,101.03,101.03,100.98,100.99,425,2802.0,85852.44,100.985,100.995,TS
TS2203,20220309,101.15,101.15,101.145,101.145,10,1712.0,2022.95,101.145,101.22,TS
TS2206,20220309,101.155,101.155,101.045,101.11,21398,36581.0,4326814.58,101.11,101.175,TS
TS2209,20220309,100.945,100.96,100.885,100.905,770,2968.0,155431.5,100.93,100.985,TS
TS2203,20220310,101.155,101.155,101.155,101.155,8,1635.0,1618.42,101.155,101.145,TS
TS2206,20220310,101.12,101.165,101.085,101.095,13270,36461.0,2683846.88,101.095,101.11,TS
TS2209,20220310,100.965,100.98,100.895,100.895,370,3088.0,74693.83,100.905,100.93,TS
TS2203,20220311,,,,101.155,0,0.0,0.0,101.255,101.155,TS
TS2206,20220311,101.055,101.285,101.03,101.25,28936,38819.0,5851393.0,101.195,101.095,TS
TS2209,20220311,100.89,101.085,100.835,101.03,1766,3579.0,356422.8,100.99,100.905,TS
TS2206,20220314,101.32,101.4,101.3,101.355,30309,38647.0,6143381.99,101.335,101.195,TS
TS2209,20220314,101.175,101.18,101.095,101.15,536,3646.0,108425.74,101.145,100.99,TS
TS2212,20220314,100.99,100.995,100.99,100.995,10,10.0,2019.85,100.99,100.99,TS
TS2206,20220315,101.25,101.31,101.13,101.16,20455,36693.0,4140504.62,101.165,101.335,TS
TS2209,20220315,101.075,101.1,100.935,100.97,865,3823.0,174764.94,100.955,101.145,TS
TS2212,20220315,100.925,101.035,100.785,100.8,2610,83.0,526639.12,100.835,100.99,TS
TS2206,20220316,101.155,101.25,101.045,101.175,21002,38206.0,4248315.36,101.175,101.165,TS
TS2209,20220316,100.935,101.05,100.85,100.985,688,4112.0,138920.23,100.97,100.955,TS
TS2212,20220316,100.8,100.92,100.725,100.855,929,166.0,187320.69,100.86,100.835,TS
TS2206,20220317,101.195,101.215,101.145,101.175,11342,39652.0,2295051.08,101.17,101.175,TS
TS2209,20220317,100.99,100.995,100.95,100.975,534,4370.0,107841.22,100.97,100.97,TS
TS2212,20220317,100.855,100.87,100.815,100.835,180,162.0,36300.38,100.835,100.86,TS
TS2206,20220318,101.18,101.28,101.175,101.26,14565,39861.0,2949033.8,101.26,101.17,TS
TS2209,20220318,100.985,101.075,100.98,101.05,494,4533.0,99814.37,101.055,100.97,TS
TS2212,20220318,100.92,100.94,100.89,100.905,160,152.0,32291.46,100.915,100.835,TS
TS2206,20220321,101.23,101.235,101.17,101.18,11938,39276.0,2416193.11,101.18,101.26,TS
TS2209,20220321,101.02,101.035,100.97,100.97,805,4984.0,162613.64,100.98,101.055,TS
TS2212,20220321,100.89,100.89,100.86,100.86,10,157.0,2017.5,100.865,100.915,TS
TS2206,20220322,101.145,101.145,101.105,101.11,14827,39246.0,2998688.53,101.125,101.18,TS
TS2209,20220322,100.935,100.945,100.905,100.92,615,5295.0,124140.5,100.925,100.98,TS
TS2212,20220322,100.825,100.825,100.81,100.81,3,155.0,604.9,100.815,100.865,TS
TS2206,20220323,101.125,101.17,101.115,101.125,13056,39258.0,2640798.45,101.125,101.125,TS
TS2209,20220323,100.93,100.965,100.915,100.92,558,5460.0,112642.75,100.92,100.925,TS
TS2212,20220323,100.825,100.825,100.825,100.825,2,157.0,403.3,100.825,100.815,TS
TS2206,20220324,101.125,101.16,101.09,101.16,10439,39479.0,2111297.15,101.145,101.125,TS
TS2209,20220324,100.925,100.955,100.9,100.945,555,5682.0,112028.82,100.945,100.92,TS
TS2212,20220324,100.825,100.825,100.805,100.805,2,156.0,403.26,100.815,100.825,TS
TS2206,20220325,101.16,101.18,101.14,101.175,11917,40275.0,2411226.24,101.165,101.145,TS
TS2209,20220325,100.945,100.975,100.94,100.96,161,5768.0,32510.26,100.965,100.945,TS
TS2212,20220325,100.805,100.805,100.805,100.805,5,156.0,1008.05,100.805,100.815,TS
TS2206,20220328,101.19,101.235,101.145,101.155,9985,40148.0,2020363.75,101.155,101.165,TS
TS2209,20220328,101.02,101.02,100.955,100.96,107,5770.0,21607.02,100.955,100.965,TS
TS2212,20220328,100.87,100.88,100.835,100.85,170,159.0,34290.08,100.85,100.805,TS
TS2206,20220329,101.155,101.175,101.135,101.155,8714,40065.0,1762875.57,101.15,101.155,TS
TS2209,20220329,100.955,100.975,100.945,100.965,140,5777.0,28267.64,100.96,100.955,TS
TS2212,20220329,,,,100.85,0,159.0,0.0,100.845,100.85,TS
TS2206,20220330,101.165,101.24,101.16,101.22,11981,40707.0,2424931.5,101.215,101.15,TS
TS2209,20220330,100.98,101.035,100.98,101.01,367,5900.0,74134.83,101.015,100.96,TS
TS2212,20220330,100.9,100.925,100.9,100.915,12,152.0,2422.01,100.915,100.845,TS
TS2206,20220331,101.22,101.225,101.185,101.195,13215,42086.0,2674912.98,101.195,101.215,TS
TS2209,20220331,101.01,101.025,100.995,101.01,262,5937.0,52928.36,101.0,101.015,TS
TS2212,20220331,100.89,100.895,100.885,100.895,20,158.0,4035.59,100.885,100.915,TS
TS2206,20220401,101.22,101.285,101.205,101.25,12782,42998.0,2588615.66,101.265,101.195,TS
TS2209,20220401,101.01,101.09,101.01,101.07,134,5954.0,27086.8,101.07,101.0,TS
TS2212,20220401,100.905,100.955,100.905,100.945,40,173.0,8075.25,100.945,100.885,TS
TS2206,20220401,101.22,101.285,101.205,101.25,12782,42998.0,2588615.66,101.265,101.195,TS
TS2209,20220401,101.01,101.09,101.01,101.07,134,5954.0,27086.8,101.07,101.0,TS
TS2212,20220401,100.905,100.955,100.905,100.945,40,173.0,8075.25,100.945,100.885,TS
TS2206,20220406,101.29,101.315,101.255,101.285,8641,43086.0,1750550.61,101.285,101.265,TS
TS2209,20220406,101.07,101.115,101.06,101.075,583,5866.0,117861.74,101.08,101.07,TS
TS2212,20220406,100.965,100.965,100.965,100.965,2,174.0,403.86,100.965,100.945,TS
TS2206,20220407,101.305,101.365,101.29,101.35,11077,44884.0,2244454.04,101.315,101.285,TS
TS2209,20220407,101.105,101.15,101.09,101.135,209,5884.0,42262.42,101.11,101.08,TS
TS2212,20220407,101.0,101.02,101.0,101.02,6,177.0,1212.08,101.005,100.965,TS
TS2206,20220408,101.345,101.36,101.275,101.305,10920,44827.0,2212718.92,101.3,101.315,TS
TS2209,20220408,101.13,101.155,101.09,101.1,247,5962.0,49948.57,101.11,101.11,TS
TS2212,20220408,100.985,100.99,100.985,100.99,2,177.0,403.95,100.985,101.005,TS
TS2206,20220411,101.32,101.32,101.225,101.235,10388,44553.0,2103840.87,101.24,101.3,TS
TS2209,20220411,101.115,101.12,101.04,101.045,320,6123.0,64692.69,101.05,101.11,TS
TS2212,20220411,100.985,100.985,100.95,100.955,6,177.0,1211.63,100.955,100.985,TS
TS2206,20220412,101.245,101.385,101.195,101.235,15613,44454.0,3162192.51,101.22,101.24,TS
TS2209,20220412,101.055,101.185,101.005,101.05,362,6143.0,73195.25,101.025,101.05,TS
TS2212,20220412,100.925,101.055,100.925,100.96,131,180.0,26467.66,101.025,100.955,TS
TS2206,20220413,101.225,101.275,101.22,101.26,12385,45348.0,2508181.69,101.26,101.22,TS
TS2209,20220413,101.06,101.085,101.05,101.055,203,6174.0,41032.72,101.055,101.025,TS
TS2212,20220413,,,,100.96,0,180.0,0.0,101.065,101.025,TS
TS2206,20220414,101.32,101.35,101.29,101.3,14887,46267.0,3016632.22,101.31,101.26,TS
TS2209,20220414,101.11,101.145,101.09,101.09,216,6165.0,43681.14,101.11,101.055,TS
TS2212,20220414,101.03,101.03,100.985,100.985,35,166.0,7070.65,100.985,101.065,TS
TS2206,20220415,101.285,101.4,101.275,101.335,24298,48268.0,4925186.29,101.355,101.31,TS
TS2209,20220415,101.075,101.205,101.075,101.16,640,6398.0,129497.4,101.17,101.11,TS
TS2212,20220415,101.03,101.07,101.03,101.055,28,186.0,5659.59,101.065,100.985,TS
TS2206,20220418,101.25,101.295,101.23,101.25,17785,48787.0,3602019.92,101.255,101.355,TS
TS2209,20220418,101.07,101.08,101.025,101.045,951,6349.0,192193.73,101.045,101.17,TS
TS2212,20220418,100.965,100.975,100.94,100.965,22,183.0,4442.11,100.96,101.065,TS
TS2206,20220419,101.255,101.295,101.21,101.225,15446,48907.0,3127815.11,101.22,101.255,TS
TS2209,20220419,101.06,101.085,101.015,101.035,226,6408.0,45673.59,101.02,101.045,TS
TS2212,20220419,100.95,100.955,100.935,100.935,4,185.0,807.55,100.935,100.96,TS
TS2206,20220420,101.21,101.225,101.17,101.195,32475,46355.0,6571739.24,101.18,101.22,TS
TS2209,20220420,101.02,101.02,100.96,100.985,153,6426.0,30900.52,100.975,101.02,TS
TS2212,20220420,100.86,100.86,100.84,100.85,59,201.0,11899.62,100.84,100.935,TS
TS2206,20220421,101.2,101.22,101.185,101.21,17803,45980.0,3603540.61,101.21,101.18,TS
TS2209,20220421,100.985,101.02,100.975,101.01,279,6504.0,56360.49,101.005,100.975,TS
TS2212,20220421,100.855,100.87,100.855,100.865,42,218.0,8472.15,100.865,100.84,TS
TS2206,20220422,101.205,101.215,101.125,101.145,24348,43694.0,4926558.94,101.135,101.21,TS
TS2209,20220422,100.995,101.0,100.935,100.935,537,6662.0,108439.68,100.935,101.005,TS
TS2212,20220422,100.875,100.875,100.8,100.8,122,297.0,24604.9,100.82,100.865,TS
TS2206,20220425,101.175,101.21,101.16,101.195,16181,42418.0,3274527.08,101.19,101.135,TS
TS2209,20220425,100.94,100.995,100.94,100.98,1027,6846.0,207387.67,100.965,100.935,TS
TS2212,20220425,100.81,100.82,100.8,100.805,49,307.0,9879.44,100.81,100.82,TS
TS2206,20220426,101.19,101.21,101.16,101.18,15080,40825.0,3051467.57,101.175,101.19,TS
TS2209,20220426,100.975,100.98,100.94,100.94,867,7017.0,175057.08,100.95,100.965,TS
TS2212,20220426,100.805,100.81,100.805,100.81,10,310.0,2016.15,100.81,100.81,TS
TS2206,20220427,101.16,101.165,101.1,101.11,21787,39498.0,4406918.66,101.12,101.175,TS
TS2209,20220427,100.915,100.935,100.875,100.88,1922,7927.0,387894.44,100.89,100.95,TS
TS2212,20220427,100.77,100.78,100.75,100.755,83,364.0,16726.18,100.755,100.81,TS
TS2206,20220428,101.095,101.1,101.025,101.06,20579,37390.0,4159268.64,101.04,101.12,TS
TS2209,20220428,100.85,100.855,100.82,100.835,1803,9143.0,363606.05,100.825,100.89,TS
TS2212,20220428,100.705,100.715,100.695,100.695,26,362.0,5236.6,100.695,100.755,TS
TS2206,20220429,101.095,101.14,101.065,101.135,19973,38008.0,4039206.79,101.13,101.04,TS
TS2209,20220429,100.855,100.915,100.855,100.91,1749,10235.0,352949.75,100.9,100.825,TS
TS2212,20220429,100.73,100.775,100.73,100.76,22,365.0,4433.38,100.76,100.695,TS
TS2206,20220505,101.13,101.15,101.11,101.145,10546,37358.0,2133151.18,101.14,101.13,TS
TS2209,20220505,100.905,100.93,100.895,100.925,1002,10757.0,202240.91,100.92,100.9,TS
TS2212,20220505,100.765,100.77,100.765,100.77,8,365.0,1612.28,100.765,100.76,TS
TS2206,20220506,101.14,101.14,101.065,101.12,21684,33902.0,4384527.34,101.12,101.14,TS
TS2209,20220506,100.91,100.915,100.85,100.895,5267,13679.0,1062687.11,100.895,100.92,TS
TS2212,20220506,100.74,100.765,100.725,100.765,26,364.0,5238.11,100.765,100.765,TS
TS2206,20220509,101.145,101.145,101.11,101.145,19262,30944.0,3895780.28,101.13,101.12,TS
TS2209,20220509,100.905,100.93,100.885,100.92,5701,16404.0,1150569.01,100.915,100.895,TS
TS2212,20220509,100.76,100.76,100.76,100.76,10,359.0,2015.2,100.76,100.765,TS
TS2206,20220510,101.165,101.23,101.165,101.22,16046,27641.0,3247830.49,101.21,101.13,TS
TS2209,20220510,100.99,101.02,100.98,101.0,7409,20080.0,1496551.93,100.995,100.915,TS
TS2212,20220510,100.845,100.885,100.845,100.87,140,390.0,28240.79,100.87,100.76,TS
TS2206,20220511,101.205,101.205,101.145,101.18,15916,25671.0,3220669.46,101.165,101.21,TS
TS2209,20220511,100.98,100.995,100.93,100.98,6912,22796.0,1395784.21,100.96,100.995,TS
TS2212,20220511,100.85,100.85,100.83,100.85,167,435.0,33682.15,100.845,100.87,TS
TS2206,20220512,101.185,101.24,101.185,101.225,13220,24396.0,2676103.86,101.22,101.165,TS
TS2209,20220512,100.985,101.02,100.98,101.015,4689,24357.0,947193.79,101.01,100.96,TS
TS2212,20220512,100.885,100.9,100.88,100.9,50,447.0,10088.89,100.9,100.845,TS
TS2206,20220513,101.255,101.275,101.215,101.215,16435,24159.0,3327803.39,101.225,101.22,TS
TS2209,20220513,101.02,101.055,101.0,101.0,4734,25378.0,956519.94,101.01,101.01,TS
TS2212,20220513,100.925,100.925,100.885,100.885,29,453.0,5852.44,100.89,100.9,TS
TS2206,20220516,101.18,101.255,101.17,101.25,10560,22635.0,2137711.75,101.245,101.225,TS
TS2209,20220516,100.98,101.035,100.965,101.02,6916,26195.0,1397022.78,101.02,101.01,TS
TS2212,20220516,100.855,100.91,100.855,100.91,14,460.0,2824.94,100.905,100.89,TS
TS2206,20220517,101.25,101.3,101.25,101.29,9368,21513.0,1897763.84,101.29,101.245,TS
TS2209,20220517,101.05,101.06,101.03,101.05,8667,27579.0,1751511.6,101.045,101.02,TS
TS2212,20220517,100.92,100.935,100.91,100.91,62,431.0,12514.95,100.915,100.905,TS
TS2206,20220518,101.29,101.34,101.28,101.335,9075,18795.0,1839033.6,101.325,101.29,TS
TS2209,20220518,101.07,101.12,101.06,101.1,11403,30947.0,2305570.45,101.08,101.045,TS
TS2212,20220518,100.935,100.985,100.935,100.96,54,449.0,10903.97,100.955,100.915,TS
TS2206,20220519,101.355,101.375,101.285,101.31,4595,17083.0,931140.79,101.295,101.325,TS
TS2209,20220519,101.115,101.145,101.045,101.065,14803,34022.0,2992802.99,101.055,101.08,TS
TS2212,20220519,100.96,101.0,100.92,100.935,63,448.0,12722.11,100.93,100.955,TS
TS2206,20220520,101.255,101.285,101.24,101.28,3362,15803.0,680895.57,101.275,101.295,TS
TS2209,20220520,101.025,101.06,101.015,101.05,14654,34972.0,2961219.48,101.04,101.055,TS
TS2212,20220520,100.935,100.935,100.885,100.89,18,452.0,3632.15,100.885,100.93,TS
TS2206,20220523,101.315,101.325,101.305,101.325,1334,15167.0,270305.98,101.315,101.275,TS
TS2209,20220523,101.08,101.1,101.065,101.095,10924,35302.0,2208363.83,101.08,101.04,TS
TS2212,20220523,100.895,100.95,100.895,100.935,40,457.0,8074.45,100.935,100.885,TS
TS2206,20220524,101.325,101.345,101.3,101.305,2550,14464.0,516727.51,101.305,101.315,TS
TS2209,20220524,101.095,101.11,101.045,101.06,15079,37140.0,3048437.44,101.055,101.08,TS
TS2212,20220524,100.97,100.97,100.915,100.915,18,462.0,3633.76,100.915,100.935,TS
TS2206,20220525,101.3,101.32,101.3,101.31,595,14123.0,120559.36,101.305,101.305,TS
TS2209,20220525,101.08,101.085,101.03,101.04,14947,38454.0,3020730.33,101.04,101.055,TS
TS2212,20220525,100.92,100.93,100.91,100.915,219,569.0,44204.1,100.915,100.915,TS
TS2206,20220526,101.345,101.405,101.345,101.4,1500,13169.0,304152.83,101.39,101.305,TS
TS2209,20220526,101.1,101.18,101.1,101.17,22581,40488.0,4568094.26,101.17,101.04,TS
TS2212,20220526,100.995,101.055,100.985,101.055,73,597.0,14749.61,101.04,100.915,TS
TS2206,20220527,101.355,101.4,101.355,101.385,719,12782.0,145789.4,101.385,101.39,TS
TS2209,20220527,101.17,101.185,101.14,101.185,17660,39996.0,3573050.23,101.17,101.17,TS
TS2212,20220527,101.04,101.045,101.02,101.04,48,589.0,9699.41,101.04,101.04,TS
TS2206,20220530,101.33,101.35,101.32,101.34,11066,1871.0,2243824.7,101.335,101.385,TS
TS2209,20220530,101.155,101.155,101.09,101.115,12213,38993.0,2469874.33,101.115,101.17,TS
TS2212,20220530,101.0,101.02,100.97,100.995,176,661.0,35553.35,100.995,101.04,TS
TS2206,20220531,101.295,101.295,101.285,101.295,84,1862.0,17018.82,101.285,101.335,TS
TS2209,20220531,101.06,101.09,101.04,101.065,18550,38879.0,3749163.16,101.05,101.115,TS
TS2212,20220531,100.95,100.965,100.92,100.925,153,736.0,30884.53,100.925,100.995,TS
TS2206,20220601,,,,101.295,0,987.0,0.0,101.275,101.285,TS
TS2209,20220601,101.09,101.09,101.015,101.02,9333,39419.0,1886316.71,101.04,101.05,TS
TS2212,20220601,100.945,100.945,100.9,100.905,102,747.0,20588.95,100.915,100.925,TS
TS2206,20220601,,,,101.295,0,987.0,0.0,101.275,101.285,TS
TS2209,20220601,101.09,101.09,101.015,101.02,9333,39419.0,1886316.71,101.04,101.05,TS
TS2212,20220601,100.945,100.945,100.9,100.905,102,747.0,20588.95,100.915,100.925,TS
TS2206,20220602,101.3,101.3,101.3,101.3,10,987.0,2025.75,101.3,101.275,TS
TS2209,20220602,101.025,101.055,100.99,100.99,16852,40313.0,3404795.54,101.0,101.04,TS
TS2212,20220602,100.91,100.94,100.89,100.89,562,950.0,113433.75,100.9,100.915,TS
