symbol,date,open,high,low,close,volume
TL主连,2025-03-05,118.8,119.04,118.63,118.87,89026
TL主连,2025-03-06,118.65,118.7,117.97,118.14,109486
TL主连,2025-03-07,117.59,117.64,116.4,116.56,167695
TL主连,2025-03-10,116.31,117.2,116.31,116.61,109529
TL主连,2025-03-11,116.59,116.65,115.38,115.38,136296
TL主连,2025-03-12,115.0,116.28,114.78,116.18,168389
TL主连,2025-03-13,116.0,116.36,115.73,115.9,111152
TL主连,2025-03-14,115.41,116.0,114.92,115.35,145094
TL主连,2025-03-17,114.88,114.99,113.6,113.62,155203
TL主连,2025-03-18,113.8,114.45,113.56,113.7,154461
TL主连,2025-03-19,114.03,114.34,113.8,114.08,114592
TL主连,2025-03-20,114.78,115.45,114.69,115.32,120379
TL主连,2025-03-21,115.32,115.55,114.91,115.09,120869
TL主连,2025-03-24,114.9,115.6,114.51,115.59,119255
TL主连,2025-03-25,116.2,116.36,115.82,115.89,111822
TL主连,2025-03-26,115.8,116.79,115.72,116.77,102815
TL主连,2025-03-27,116.65,116.82,116.3,116.32,104678
TL主连,2025-03-28,116.3,116.73,115.8,116.0,133212
TL主连,2025-03-31,115.82,116.56,115.8,116.14,118292
TL主连,2025-04-01,116.27,116.54,115.97,116.21,100609
TL主连,2025-04-02,116.26,117.21,116.26,117.18,103374
TL主连,2025-04-03,118.5,118.85,117.78,118.75,141632
TL主连,2025-04-07,121.0,121.04,120.16,120.8,157431
TL主连,2025-04-08,120.3,120.48,119.92,120.02,115772
TL主连,2025-04-09,120.5,121.26,119.97,120.33,150577
TL主连,2025-04-10,119.85,120.19,119.35,119.87,131204
TL主连,2025-04-11,120.22,120.48,119.42,119.53,115166
TL主连,2025-04-14,119.23,119.99,119.06,119.97,92191
TL主连,2025-04-15,119.89,120.21,119.74,119.78,89506
TL主连,2025-04-16,120.01,120.37,119.66,120.04,110525
TL主连,2025-04-17,119.98,120.07,119.33,119.44,93722
TL主连,2025-04-18,119.35,119.93,119.31,119.7,89912
TL主连,2025-04-21,119.7,119.72,119.15,119.33,79418
TL主连,2025-04-22,119.41,119.98,119.36,119.92,79801
TL主连,2025-04-23,119.56,119.6,119.02,119.4,102875
TL主连,2025-04-24,119.6,119.85,119.25,119.26,88189
TL主连,2025-04-25,119.41,120.04,119.31,119.68,118578
TL主连,2025-04-28,119.75,120.26,119.71,120.18,67316
TL主连,2025-04-29,120.4,121.0,120.39,120.98,77545
TL主连,2025-04-30,120.9,120.99,120.65,120.76,71944
TL主连,2025-05-06,120.6,121.02,120.52,120.97,61695
TL主连,2025-05-07,120.68,120.95,120.01,120.14,115667
TL主连,2025-05-08,120.36,120.65,120.27,120.43,71465
TL主连,2025-05-09,120.45,120.56,120.15,120.37,66504
TL主连,2025-05-12,119.7,120.16,118.43,118.74,122849
TL主连,2025-05-13,118.82,119.32,118.73,119.3,92887
TL主连,2025-05-14,119.23,119.28,118.7,118.93,78310
TL主连,2025-05-15,119.26,119.55,119.09,119.45,37636
TL主连,2025-05-16,119.13,119.38,118.89,119.29,47848
TL主连,2025-05-19,119.34,119.75,119.24,119.72,39329
TL主连,2025-05-20,119.97,120.04,119.55,119.71,53344
